Tweet URL,Sr. no,Username,Polygon Wallet Address,Note,TransactionURL,TxHash,Address exists on Polygon
https://twitter.com/enoch_app/status/1661835025774419992,265,https://twitter.com/ChadhaPokemon,0x802d4605Ef457A0B00802593240A5DC057D77b4e,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,266,https://twitter.com/PrinceK96947938,0x8f4bBFD128B15d7Cc1E97F2D028D0CEeC5EE68c6,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,267,https://twitter.com/ashu7983,0xF3F94D30A4f96b5d8953174386afF7B35c83c7B4,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,268,https://twitter.com/Antiphee,0x068b3841d39afd65163d47c2ad1c950b00b8d854,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,269,https://twitter.com/Inyang_jp,0x63D26501fbF950eDF4799EAB446EF34eA58c4560,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,270,https://twitter.com/KhushiR36349072,0xC2975ca4745eC8d955D0931826e17352167113a2,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,271,https://twitter.com/Gandhav_singh,0xbfde4e9bad40f7a26b7D218E3c889f4411B529f9,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,272,https://twitter.com/Gaurmukul8,0x0633f2CEdDeB2db484dc0b1377adF7c47adAF2a0,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,273,https://twitter.com/PankajK99884357,0x06fED0E98879c8BaD14DF6Da17a9aC5565a24eDb,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,274,https://twitter.com/Faqurot,0xad29cfc8df304b71fdd3b04febd7781cb2600f51,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,275,https://twitter.com/Vikram_bhati06,0x1Fc27e96f243EDf375C55B36557BB97E30de79E2,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,276,https://twitter.com/BipulSaxena99,0x99b882D9cbeDE841ffdEbf4E374eCbC1bE7950ff,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,277,https://twitter.com/Vipul82728,0x1CE186Dd23fd110B9b867083D569C75A4018985F,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,278,https://twitter.com/Karan798366,0x421CD3adf4Aa2455991f24065f26D00DA63907b5,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
https://twitter.com/enoch_app/status/1663636400967696385,279,https://twitter.com/ArbitrumAngel,0x026fE952383a782c7a83c5B63b45015602B6088c,IMP,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,280,https://twitter.com/dbrdbs,0xa14edd80E2593E93f7673CB6416636759B16625e,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,281,https://twitter.com/derryfajar4,0xceF41ab762A124218580dC6e40A3F73D47b6B81c,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,282,https://twitter.com/satuduabinance,0x10A2EF9801Bf3558601D5b806332ECe754440A10,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,283,https://twitter.com/skuymamang88,0xFe3F0eba21B40554F1accE498f2B57d1a53b907c,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,284,https://twitter.com/iqbalabalaba,0x9374ee7C5B08EC91c25d1951c0c4f0e7A90C6c22,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,285,https://twitter.com/bonjufaiz,0x98aFD9c1e3F68dccee038387032624cbD31997eF,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,286,https://twitter.com/Fadang_19,0x8618bF94Bec99a82754589aa57AAAdf6c3C13666,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,287,https://twitter.com/whit3brim,0x8293FEf23F5cd7a5e89FC9Bc4Dd98094B86E3Dd6,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,288,https://twitter.com/MongooseAI,0xfAf3f913e22CCd8Afa57b63696B2334B1F1F411e,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,289,https://twitter.com/yoloo9203,0x62fe329c66a6f74F24FEA2290cea0d348Ddd4441,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,290,https://twitter.com/jiganyusii,0x8AB14aAAc5Eb2416E57c12795e9407Aaf300bF3F,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,291,https://twitter.com/KiroSerda,0xd49D774fEDD77eDeED14b3A1De01EC3DBaf8dDBd,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,292,https://twitter.com/avakellaa,0x495057073F7fEE1389256c25AC6c029298840d0d,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,293,https://twitter.com/HiyaFati,0x9F59814dDEA5123bC7AC15A342FaDec411857C06,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,294,https://twitter.com/akunramadhani98,0x7Da42ce05BCEDA845E35328C0106D713B4DE0645,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,295,https://twitter.com/CengGip,0xf2dDEcA2C7A8200d41C0e63f25e0c8038a2C9e99,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,296,https://twitter.com/Bayusobarnas28,0x99E5d6a10739A698B02a4595575A67423331ddFe,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,297,https://twitter.com/Uminilah_10,0xb8D0538d5b6ffeBFAe6D77Be0a6a6C040433ACE8,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,298,https://twitter.com/c_kapling,0x58542a2087D2B216A90a3Ba0dD18995Ab4934a7C,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,299,https://twitter.com/Razak16061996,0x0c27F78f003579d2EE74685652C38E70EC0AABdd,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,300,https://twitter.com/soulsoftheunded,0x6bb0520b68958924daD8745D7e1520f634a1fdDD,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
